ticker,date,open,high,low,close
MGTA,2018-06-21,15.51,16.33,14.3,14.52
MGTA,2018-06-22,14.52,14.97,14.2,14.5
MGTA,2018-06-25,14.27,14.55,13.05,14.25
MGTA,2018-06-26,14.23,14.39,13.79,14.25
MGTA,2018-06-27,14.23,14.4,13.7,14.04
MGTA,2018-06-28,14.05,14.08,12.76,13.68
MGTA,2018-06-29,13.52,13.52,12.66,13.5
MGTA,2018-07-02,13.59,13.6,11.45,13.59
MGTA,2018-07-03,13.78,13.78,12.51,12.98
MGTA,2018-07-05,13.1,13.33,12.75,13.01
MGTA,2018-07-06,13.07,13.24,12.81,12.98
MGTA,2018-07-09,13.11,13.19,12.35,12.85
MGTA,2018-07-10,12.54,12.99,12.33,12.54
MGTA,2018-07-11,12.45,12.61,11.7,12.25
MGTA,2018-07-12,12.44,12.48,11.93,12.08
MGTA,2018-07-13,12.1,13.47,12.1,13.36
MGTA,2018-07-16,13.59,13.59,12.16,13.01
MGTA,2018-07-17,13.06,13.97,12.55,13.83
MGTA,2018-07-18,13.86,14.22,13.4,14.01
MGTA,2018-07-19,14.43,14.43,13.52,14.16
MGTA,2018-07-20,14.11,15.15,14.0,15.0
MGTA,2018-07-23,14.93,14.99,13.84,14.11
MGTA,2018-07-24,14.01,14.25,13.42,14.16
MGTA,2018-07-25,14.21,14.47,13.69,13.97
MGTA,2018-07-26,13.9,14.09,13.56,13.71
MGTA,2018-07-27,13.75,14.0,13.25,13.93
MGTA,2018-07-30,13.83,13.88,13.34,13.85
MGTA,2018-07-31,13.92,14.83,13.61,13.75
MGTA,2018-08-01,13.82,14.0,12.86,13.07
MGTA,2018-08-02,13.0,13.73,12.56,13.3
MGTA,2018-08-03,12.85,13.24,12.75,13.19
MGTA,2018-08-06,13.17,13.25,12.64,12.78
MGTA,2018-08-07,13.0,13.0,12.7,12.83
MGTA,2018-08-08,12.83,13.6,12.41,13.23
MGTA,2018-08-09,13.21,13.54,12.91,13.39
MGTA,2018-08-10,12.66,13.1,12.66,13.0
MGTA,2018-08-13,13.21,13.21,12.66,12.89
MGTA,2018-08-14,12.87,13.38,12.67,12.67
MGTA,2018-08-15,12.66,13.34,12.66,12.89
MGTA,2018-08-16,12.88,12.9,12.63,12.69
MGTA,2018-08-17,12.74,13.96,12.74,13.82
MGTA,2018-08-20,13.72,13.93,12.93,13.22
MGTA,2018-08-21,13.14,13.91,13.14,13.87
MGTA,2018-08-22,13.83,14.38,13.76,14.25
MGTA,2018-08-23,14.1,14.2,13.75,14.2
MGTA,2018-08-24,13.87,14.2,13.8,14.19
MGTA,2018-08-27,14.2,14.2,14.07,14.14
MGTA,2018-08-28,14.15,14.5,13.84,14.47
MGTA,2018-08-29,14.29,14.46,14.18,14.45
MGTA,2018-08-30,14.49,15.75,14.42,15.7
MGTA,2018-08-31,15.63,15.63,14.6,14.6
MGTA,2018-09-04,14.6,15.88,14.33,14.33
MGTA,2018-09-05,14.43,14.67,13.0,13.3
MGTA,2018-09-06,13.66,14.32,13.0,13.11
MGTA,2018-09-07,13.03,13.77,12.06,12.61
MGTA,2018-09-10,12.54,13.43,12.17,12.65
MGTA,2018-09-11,12.59,13.54,12.01,12.42
MGTA,2018-09-12,12.38,12.71,12.12,12.14
MGTA,2018-09-13,12.23,12.59,11.75,12.0
MGTA,2018-09-14,12.0,13.38,11.87,12.07
MGTA,2018-09-17,12.57,12.57,11.81,11.82
MGTA,2018-09-18,11.99,12.34,11.6,11.87
MGTA,2018-09-19,11.79,12.5,11.6,11.6
MGTA,2018-09-20,11.83,12.2,11.61,11.62
MGTA,2018-09-21,11.97,11.97,11.32,11.32
MGTA,2018-09-24,11.6,12.22,11.25,11.99
MGTA,2018-09-25,11.99,13.0,11.62,11.67
MGTA,2018-09-26,11.75,12.21,11.7,12.0
MGTA,2018-09-27,12.0,12.31,12.0,12.21
MGTA,2018-09-28,12.29,12.29,11.79,12.01
MGTA,2018-10-01,12.01,12.36,11.49,11.65
MGTA,2018-10-02,11.6,11.6,11.2,11.23
MGTA,2018-10-03,11.24,11.24,11.0,11.09
MGTA,2018-10-04,11.1,11.28,10.98,11.09
MGTA,2018-10-05,11.12,11.17,11.05,11.05
MGTA,2018-10-08,11.0,11.0,10.12,10.37
MGTA,2018-10-09,10.52,11.07,10.25,10.45
MGTA,2018-10-10,10.41,10.5,9.5,9.54
MGTA,2018-10-11,9.48,10.44,8.59,9.06
MGTA,2018-10-12,9.26,10.22,9.12,9.98
MGTA,2018-10-15,9.96,10.49,9.51,9.57
MGTA,2018-10-16,9.64,10.15,9.64,9.88
MGTA,2018-10-17,9.81,10.31,9.75,9.97
MGTA,2018-10-18,9.92,10.15,9.52,9.87
MGTA,2018-10-19,9.98,10.09,9.78,10.07
MGTA,2018-10-22,10.02,10.1,9.51,9.92
MGTA,2018-10-23,9.78,9.85,9.15,9.3
MGTA,2018-10-24,9.3,10.21,8.9,9.23
MGTA,2018-10-25,9.34,9.9,8.86,9.2
MGTA,2018-10-26,9.2,9.4,8.85,9.17
MGTA,2018-10-29,9.22,9.38,9.08,9.15
MGTA,2018-10-30,9.12,9.35,9.01,9.1
MGTA,2018-10-31,9.2,9.21,8.77,8.77
MGTA,2018-11-01,8.9,9.13,7.55,8.26
MGTA,2018-11-02,8.24,9.0,7.35,8.5
MGTA,2018-11-05,8.5,9.17,8.38,9.06
MGTA,2018-11-06,9.04,9.5,8.54,9.16
MGTA,2018-11-07,9.12,9.32,8.93,9.12
MGTA,2018-11-08,9.04,9.04,8.8,8.81
MGTA,2018-11-09,8.71,8.71,8.39,8.69
MGTA,2018-11-12,8.54,8.54,7.88,7.88
MGTA,2018-11-13,7.89,7.92,6.69,6.87
MGTA,2018-11-14,6.95,7.32,6.1,6.66
MGTA,2018-11-15,6.67,7.38,6.67,7.17
MGTA,2018-11-16,7.09,7.79,6.46,7.77
MGTA,2018-11-19,7.69,7.95,7.01,7.65
MGTA,2018-11-20,7.65,7.74,7.02,7.63
MGTA,2018-11-21,7.73,7.89,7.18,7.83
MGTA,2018-11-23,7.71,9.1,7.48,8.81
MGTA,2018-11-26,8.58,8.98,8.5,8.84
MGTA,2018-11-27,8.8,8.97,8.4,8.95
MGTA,2018-11-28,8.86,9.15,8.75,9.01
MGTA,2018-11-29,9.04,9.23,8.94,9.15
MGTA,2018-11-30,9.16,10.0,9.16,9.78
MGTA,2018-12-03,9.79,9.9,8.52,9.18
MGTA,2018-12-04,9.2,9.2,8.61,8.77
MGTA,2018-12-06,8.69,8.87,8.3,8.63
MGTA,2018-12-07,8.55,8.55,7.68,7.83
MGTA,2018-12-10,7.86,8.19,7.65,7.76
MGTA,2018-12-11,7.75,8.6,7.75,8.34
MGTA,2018-12-12,8.36,8.6,7.9,7.92
MGTA,2018-12-13,7.92,8.43,7.25,7.49
MGTA,2018-12-14,7.44,7.8,6.82,6.92
MGTA,2018-12-17,6.94,7.41,6.59,6.73
MGTA,2018-12-18,6.76,7.23,6.18,6.27
MGTA,2018-12-19,6.3,6.73,5.62,6.02
MGTA,2018-12-20,6.03,6.29,5.4,5.87
MGTA,2018-12-21,5.89,6.26,5.6,6.0
MGTA,2018-12-24,5.95,6.02,5.53,5.93
MGTA,2018-12-26,6.0,6.05,5.47,5.83
MGTA,2018-12-27,5.83,5.83,5.48,5.57
MGTA,2018-12-28,5.6,5.98,5.31,5.7
MGTA,2018-12-31,5.84,5.91,5.45,5.7
MGTA,2019-01-02,5.78,6.89,5.62,6.0
MGTA,2019-01-03,6.22,6.53,5.65,5.76
MGTA,2019-01-04,5.94,6.54,5.93,6.14
MGTA,2019-01-07,6.19,6.25,5.65,5.7
MGTA,2019-01-08,5.77,6.28,5.57,5.75
MGTA,2019-01-09,5.8,6.1,5.41,5.89
MGTA,2019-01-10,5.96,6.05,5.65,5.84
MGTA,2019-01-11,5.85,6.26,5.81,6.12
MGTA,2019-01-14,6.15,6.18,5.65,6.01
MGTA,2019-01-15,6.01,6.85,6.01,6.69
MGTA,2019-01-16,6.7,7.1,6.61,6.92
MGTA,2019-01-17,6.9,7.25,6.72,6.83
MGTA,2019-01-18,6.89,7.18,6.7,7.0
MGTA,2019-01-22,7.0,7.17,6.69,6.9
MGTA,2019-01-23,6.9,7.19,6.81,6.99
MGTA,2019-01-24,6.98,7.32,6.8,7.0
MGTA,2019-01-25,7.07,7.29,7.01,7.24
MGTA,2019-01-28,7.14,7.18,6.56,6.98
MGTA,2019-01-29,7.06,7.09,6.5,6.62
MGTA,2019-01-30,6.76,7.0,6.63,6.87
MGTA,2019-01-31,7.06,7.06,6.58,7.01
MGTA,2019-02-01,7.1,7.11,6.79,7.01
MGTA,2019-02-04,7.1,7.1,6.31,6.64
MGTA,2019-02-05,6.7,7.17,6.7,7.13
MGTA,2019-02-06,7.35,7.61,6.89,7.55
MGTA,2019-02-07,7.54,7.54,6.85,7.29
MGTA,2019-02-08,7.22,7.7,6.87,7.49
MGTA,2019-02-11,7.55,9.62,7.55,8.53
MGTA,2019-02-12,8.49,9.44,7.94,8.09
MGTA,2019-02-13,8.17,9.24,8.17,8.83
MGTA,2019-02-14,8.93,9.06,8.25,8.43
MGTA,2019-02-15,8.53,9.49,8.49,9.24
MGTA,2019-02-19,9.3,9.48,8.48,8.86
MGTA,2019-02-20,8.78,9.35,8.59,9.19
MGTA,2019-02-21,9.15,9.46,8.6,8.67
MGTA,2019-02-22,8.85,9.4,8.78,9.39
MGTA,2019-02-25,9.54,10.9,9.11,10.52
MGTA,2019-02-26,10.74,12.59,10.74,12.18
MGTA,2019-02-27,11.94,12.91,11.55,12.59
MGTA,2019-02-28,12.74,13.28,12.35,13.11
MGTA,2019-03-01,13.09,15.14,11.87,15.02
MGTA,2019-03-04,14.91,15.65,13.5,15.61
MGTA,2019-03-05,15.65,16.22,14.0,15.99
MGTA,2019-03-06,16.24,16.38,15.61,16.38
MGTA,2019-03-07,16.24,16.4,15.5,16.37
MGTA,2019-03-08,16.36,17.55,15.75,16.0
MGTA,2019-03-11,15.85,16.2,14.4,15.89
MGTA,2019-03-12,15.97,16.07,14.21,14.7
MGTA,2019-03-13,14.69,14.97,13.65,14.27
MGTA,2019-03-14,14.2,14.54,13.3,13.71
MGTA,2019-03-15,13.96,17.95,13.96,17.3
MGTA,2019-03-18,17.46,18.88,16.58,18.46
MGTA,2019-03-19,18.75,19.74,17.75,18.46
MGTA,2019-03-20,18.46,18.46,16.6,17.83
MGTA,2019-03-21,17.62,18.28,16.95,18.28
MGTA,2019-03-22,18.35,19.02,17.52,18.57
MGTA,2019-03-25,16.66,19.9,16.52,19.7
MGTA,2019-03-26,19.97,21.0,16.22,17.52
MGTA,2019-03-27,17.36,18.74,16.17,17.25
MGTA,2019-03-28,17.18,17.91,16.57,17.01
MGTA,2019-03-29,17.15,17.53,16.0,16.47
MGTA,2019-04-01,16.71,16.86,14.52,15.88
MGTA,2019-04-02,15.78,16.24,14.9,15.47
MGTA,2019-04-03,15.57,16.09,14.92,15.79
MGTA,2019-04-04,15.77,16.1,15.03,16.01
MGTA,2019-04-05,16.06,17.57,15.71,17.26
MGTA,2019-04-08,17.27,18.4,16.64,17.67
MGTA,2019-04-09,17.31,17.75,16.41,16.52
MGTA,2019-04-10,16.55,17.03,16.0,16.15
MGTA,2019-04-11,16.21,16.4,16.0,16.11
MGTA,2019-04-12,16.25,16.53,15.62,15.75
MGTA,2019-04-15,15.74,16.15,15.28,15.44
MGTA,2019-04-16,15.55,16.25,15.55,15.89
MGTA,2019-04-17,15.92,16.92,14.75,15.21
MGTA,2019-04-18,15.22,15.75,14.96,15.01
MGTA,2019-04-22,15.11,15.3,14.83,15.06
MGTA,2019-04-23,15.13,15.9,14.83,15.51
MGTA,2019-04-24,15.5,16.52,15.32,16.37
MGTA,2019-04-25,16.3,17.3,16.26,16.29
MGTA,2019-04-26,16.34,17.91,16.34,17.48
MGTA,2019-04-29,17.58,17.76,16.69,17.01
MGTA,2019-04-30,15.84,15.84,13.75,14.41
MGTA,2019-05-01,14.25,14.33,13.0,13.7
MGTA,2019-05-02,14.59,14.59,13.65,13.8
MGTA,2019-05-03,13.74,15.45,13.15,15.33
MGTA,2019-05-06,14.97,15.79,14.6,15.44
MGTA,2019-05-07,15.26,15.8,14.53,14.71
MGTA,2019-05-08,14.74,15.08,14.41,15.0
MGTA,2019-05-09,14.91,16.0,14.15,15.4
MGTA,2019-05-10,15.37,16.14,14.74,15.8
MGTA,2019-05-13,15.58,16.25,14.78,16.1
MGTA,2019-05-14,16.15,16.75,15.78,16.48
MGTA,2019-05-15,16.07,16.61,15.6,16.18
MGTA,2019-05-16,16.29,16.7,15.87,16.31
MGTA,2019-05-17,16.22,17.3,16.22,16.56
MGTA,2019-05-20,16.29,16.75,15.67,16.7
MGTA,2019-05-21,16.74,17.29,16.65,17.24
MGTA,2019-05-22,17.19,17.83,16.95,17.13
MGTA,2019-05-23,16.95,17.51,16.85,17.35
MGTA,2019-05-24,17.48,17.89,16.79,16.97
